Handle,Title,Body (HTML),Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Price,Cost per item,Image Src,product.metafields.custom.original_prodect_url,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,product.metafields.custom.brand,product.metafields.custom.typeitem,Type,Vendor,Published
puma-x-harry-potter-big-kids-baby-tee,x harry potter big kids' baby tee,"PRODUCT STORY Join the PUMA Quidditch™ team with this magical tee. Featuring metallic crest prints, a hidden Golden Snitch™, and a co-branded sign-off at the back. Perfect for adding a touch of wizardry to your everyday adventures. DETAILS Slim fit Single jersey Cropped length Crew neck Short sleeves PUMA branding details PUMA Big Kids -  Recommended for older kids between 8 and 16 years",multiple color multiple size,Size,Child,Color,dark myrtle,119.99,91.88,https://shop.simon.com/cdn/shop/files/ad822cd2607d4639ba510c27e575682e_720x.jpg?v=1752801429,https://shop.simon.com/products/puma-x-harry-potter-big-kids-baby-tee?crpid=8598490742844,manual,deny,shopify,Coach Outlet,Handbag,USA Products,simon,TRUE
